"User Name","User Profile","User Avatar","User Location","Rating","Rating Text","Review Title","Review Text","Trip Type","Helpful Votes","Photos","Published Date","Disclaimer"
"Collin R","https://www.tripadvisor.com/Profile/cehreimer","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e2/11/default-avatar-2020-41.jpg","","5","Dec 2021 • Couples","Molokai from the sky","Overall just a great time in every sense.  It was a windy day on ours which made turbulence more prominent.  Our pilot seemed to have everything handled with confidence and we just enjoyed looking around.  I would go again and I’m glad I did it!","Couples","0","","Written January 23, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Bob M","https://www.tripadvisor.com/Profile/bobmP1896RD","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/48/default-avatar-2020-15.jpg","San Francisco, CA","5","","Sunset Romantic views","Eric was a very kind a helpful person.  He pointed out all the key spots and made us feel very special.  Let my wife even fly plane.  What an awesome way to see Maui.  Whales were all over the place. Simply special and spectacular views","","0","","Written January 22, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Devanshi D","https://www.tripadvisor.com/Profile/Devanshivn","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/6d/default-avatar-2020-19.jpg","","5","Jan 2022 • Couples","Great Experience","It was an Awesome experience ..it was my first plane ride and I went pretty well. Thank you for everything!","Couples","0","","Written January 21, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Kaushal D","https://www.tripadvisor.com/Profile/kaushdesai","https://media-cdn.tripadvisor.com/media/photo-f/01/2e/70/9e/avatar069.jpg","","5","Jan 2022 • Couples","Must do while in Maui","Trip was great. Very informational and scenic. Must do while you visit Maui. I think it is better than heli rides.","Couples","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/21/ec/22/02/majestic-molokai-sea.jpg","Written January 21, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Wendy O","https://www.tripadvisor.com/Profile/Peterandwendydarling","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e4/59/default-avatar-2020-49.jpg","","5","Jan 2022 • Couples","Incredible","Amazing trip, do not miss this opportunity to enjoy the most breathtaking and unique views! Eric is an incredible guide and pilot.","Couples","0","","Written January 21, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jaemon F","https://www.tripadvisor.com/Profile/jaemonf","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/eb/default-avatar-2020-27.jpg","","5","Jan 2022 • Family","Much better than helicopter flight.","Being able to copilot was absolutely wonderful. Great views of molokaii and whales. No feeling like more time is necessary.","Family","0","","Written January 17, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Shopen","https://www.tripadvisor.com/Profile/OnAir41514216658","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/7a/default-avatar-2020-25.jpg","Maui, HI","5","","Breathtaking","The experience was amazing.  Just got of the flight and my head is still spinning with excitement.  Eric was amazing!!!!!","","0","","Written January 17, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Brooke B","https://www.tripadvisor.com/Profile/S4322QWbrookeb","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/2e/default-avatar-2020-67.jpg","","5","Jan 2022 • Friends","Unbelievable","Incredible views! Once in a lifetime. Great flight instruction including historical perspective. Even humpback whales!!","Friends","0","","Written January 15, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"David B","https://www.tripadvisor.com/Profile/Y8752FZdavidb","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ec/a2/default-avatar-2020-3.jpg","","5","Jan 2022 • Family","Spectacular","Is spectacular plane ride unbelievable scenery excellent tour guide by our pilot. Let. Would recommend this to any Hawaiian travelers. Great perspective from the air, I'm in the air, well worth it.","Family","0","","Written January 15, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Shelley W","https://www.tripadvisor.com/Profile/168shelleyc","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/6d/default-avatar-2020-19.jpg","","5","Jan 2022 • Couples","Breathtaking","Amazing experience!  Our pilot was very friendly and knowledgeable. The scenery from the air is breathtaking!  We were also able to view humpback whales from the air. You can see their entire bodies!","Couples","0","","Written January 14, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"chris","https://www.tripadvisor.com/Profile/Sightsee01004360875","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/3d/default-avatar-2020-55.jpg","","5","","Inspiring","Absolutely incredible flight and Eric was incredible. Thought about just circling Maui but the 5 islands were definitely the way to go. Once in a lifetime excursion!!","","0","","Written January 14, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"chrisH998WS","https://www.tripadvisor.com/Profile/chrisH998WS","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/5b/default-avatar-2020-61.jpg","","5","Jan 2022 • Couples","What a flight!","This was an amazing experience that I will not forget. Eric, our pilot, was more than accommodating and full of fun, interesting facts. Please do this when you visit Maui!","Couples","0","","Written January 12, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Susan T","https://www.tripadvisor.com/Profile/R161VDsusant","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e6/ea/default-avatar-2020-54.jpg","","5","Jan 2022 • Couples","Amazing!","Was an awesome experience! 2nd time to Maui and this was my favorite way to see the islands. Highly reccommend!","Couples","0","","Written January 12, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Imalemur222","https://www.tripadvisor.com/Profile/jimmS7026NZ","","Lexington, SC","5","","Awesome experience!","Eric is a very catering and experienced pilot.  He took the time to show us whales and circle around many interesting sites!  Highly recommend!","","0","","Written January 12, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Frances M","https://www.tripadvisor.com/Profile/francesmW3899DB","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e8/91/default-avatar-2020-62.jpg","","5","Jan 2022 • Couples","Wonderful","This was a wonderful experience with appreciated Eric’s very good tour of everything that we saw. Would recommend this for everyone.","Couples","0","","Written January 12, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jeremy S","https://www.tripadvisor.com/Profile/E3307VZjeremys","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/ea/2e/default-avatar-2020-67.jpg","","5","Jan 2022 • Family","Great air tower.","The world's tallest cliffs are AMAZING!!!  Eric is very knowledgeable and very friendly. Amazing views of the whales!","Family","0","","Written January 9, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Noelia A","https://www.tripadvisor.com/Profile/noeliaaB3303WV","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/de/0a/default-avatar-2020-35.jpg","","5","Jan 2022 • Family","Unique","I liked everything, was very unique!!<br />The pilot was pretty nice.<br />The views were awesome and now I love Hawaii","Family","0","","Written January 9, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Josh S","https://www.tripadvisor.com/Profile/joshs703","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/60/default-avatar-2020-64.jpg","","5","Jan 2022 • Family","Great views!","Eric was great! Only place in the world to do this! Great views! Whales were awesome! Sea cliffs were amazing!","Family","0","","Written January 9, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Chris A","https://www.tripadvisor.com/Profile/clatkins6824","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e7/3d/default-avatar-2020-55.jpg","Eaton, OH","5","Jan 2022 • Family","Amazing","Awesome trip and amazing views.  The pilot was amazing and made the trip spectacular. We even did some whale spotting and watching from the air!  Highly recommend!","Family","0","","Written January 8, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Chris","https://www.tripadvisor.com/Profile/clatkins23","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f2/7a/default-avatar-2020-25.jpg","","5","Jan 2022 • Family","Amazing !","Was a great experience, got to see all the island very clearly and our instructor did a great job telling us about the history and facts about each.","Family","0","","Written January 8, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Emma D","https://www.tripadvisor.com/Profile/edickson100","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/6d/default-avatar-2020-19.jpg","","5","Jan 2022 • Family","Awesome Flight!!","I got a chance to fly the plane which was an amazing expirence. The views were of the sea cliffs were gorgeous!","Family","0","","Written January 7, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Christopher D","https://www.tripadvisor.com/Profile/christopherdA6531BN","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e3/6a/default-avatar-2020-47.jpg","","5","Jan 2022 • Family","Awesome Views!","An amazing experience with views that you can’t see anywhere else. Eric was a great pilot and guide as well.","Family","0","","Written January 7, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Jen Dickson","https://www.tripadvisor.com/Profile/jensmdickson","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/eb/e3/default-avatar-2020-59.jpg","Suwanee, GA","5","Jan 2022 • Family","Awesome","Wonderful and unique experience! The cliffs of Malachi were awesome. The views stunning! The commentary excellent, are pilot was top-notch","Family","0","","Written January 7, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Nechama M","https://www.tripadvisor.com/Profile/Trip12590","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e9/ef/default-avatar-2020-66.jpg","","5","Jan 2022 • Friends","Incredible experience","This was an unforgettable experience! Spectacular and unique views, expert whale spotting, and Eric gives a fantastic tour that will make you love Maui even more","Friends","0","","Written January 7, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Ziva","https://www.tripadvisor.com/Profile/Zrimmon","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/e6/ea/default-avatar-2020-54.jpg","","5","Jan 2022 • Friends","Greatest plane tour!","This was a phenomenal experience!! The best way to see Maui from above and see some amazing ocean views and whales!!","Friends","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/21/cf/ea/53/maui-whale-watching-private.jpg","Written January 7, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Patrick H.","https://www.tripadvisor.com/Profile/GT8672","https://media-cdn.tripadvisor.com/media/photo-m/1280/1d/04/cd/48/gt8672.jpg","Carrollton, GA","5","Jan 2022 • Family","Great way to end our trip ","Stephen was really nice. We booked this as a last minute activity sincenour flight was at night and we were eating dinner in Paia. It was nice to see RTH from the air after driving it a few days before. It was a great qay to end our trip!","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/21/c9/c3/56/caption.jpg","Written January 5, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
"Ashton B","https://www.tripadvisor.com/Profile/ashtonb224","https://media-cdn.tripadvisor.com/media/photo-o/1a/f6/f0/d5/default-avatar-2020-17.jpg","","5","Jan 2022 • Family","Plane Ride","We did the 30 min tour over the Road to Hana and it was amazing! Our pilot Steven was very nice. Great way to see waterfalls you can’t see driving the road to Hana.","Family","0","https://media-cdn.tripadvisor.com/media/photo-m/1280/21/c9/2d/ab/maui-plane-rides.jpg","Written January 4, 2022","This review is the subjective opinion of a Tripadvisor member and not of Tripadvisor LLC."
